asset,offset_seconds,depth,threshold_bps,month,settled_trades,wins,losses,ties,win_rate_pct,roi_pct_at_0_50,pnl_units
BTC,5,100,0,2025-12,3426,1791,1635,30,52.2767,4.5139,156
BTC,5,100,0,2026-01,8849,4544,4305,79,51.3504,2.677,239
BTC,5,100,0,2026-02,8061,4176,3885,3,51.805,3.6086,291
BTC,5,100,0,2026-03,8926,4577,4349,2,51.2772,2.5538,228
BTC,5,100,0,2026-04,8632,4494,4138,8,52.0621,4.1204,356
BTC,5,100,0,2026-05,8913,4512,4401,15,50.6227,1.2433,111
BTC,5,100,0,2026-06,5469,2787,2682,3,50.96,1.9189,105
BTC,5,100,5,2025-12,2461,1300,1161,9,52.8241,5.6275,139
BTC,5,100,5,2026-01,6713,3541,3172,33,52.7484,5.4699,369
BTC,5,100,5,2026-02,7067,3676,3391,3,52.0164,4.0311,285
BTC,5,100,5,2026-03,7672,3958,3714,2,51.5902,3.1796,244
BTC,5,100,5,2026-04,6862,3586,3276,5,52.2588,4.5143,310
BTC,5,100,5,2026-05,6777,3442,3335,12,50.7894,1.5761,107
BTC,5,100,5,2026-06,4715,2425,2290,3,51.4316,2.8614,135
BTC,5,100,10,2025-12,1669,897,772,2,53.7448,7.4806,125
BTC,5,100,10,2026-01,4904,2608,2296,11,53.1811,6.3479,312
BTC,5,100,10,2026-02,6060,3170,2890,2,52.3102,4.6189,280
BTC,5,100,10,2026-03,6453,3366,3087,0,52.1618,4.3236,279
BTC,5,100,10,2026-04,5319,2811,2508,3,52.8483,5.6933,303
BTC,5,100,10,2026-05,4920,2534,2386,8,51.5041,3.0032,148
BTC,5,100,10,2026-06,3958,2059,1899,2,52.0212,4.0404,160
BTC,5,100,15,2025-12,1157,627,530,1,54.1919,8.3765,97
BTC,5,100,15,2026-01,3640,1951,1689,4,53.5989,7.1899,262
BTC,5,100,15,2026-02,5216,2749,2467,2,52.7032,5.4044,282
BTC,5,100,15,2026-03,5358,2811,2547,0,52.4636,4.9272,264
BTC,5,100,15,2026-04,4029,2150,1879,1,53.3631,6.7246,271
BTC,5,100,15,2026-05,3444,1794,1650,4,52.0906,4.1763,144
BTC,5,100,15,2026-06,3341,1744,1597,2,52.1999,4.3972,147
BTC,5,100,20,2025-12,802,449,353,1,55.985,11.9552,96
BTC,5,100,20,2026-01,2704,1447,1257,3,53.5133,7.0188,190
BTC,5,100,20,2026-02,4415,2339,2076,1,52.9785,5.9556,263
BTC,5,100,20,2026-03,4435,2367,2068,0,53.3709,6.7418,299
BTC,5,100,20,2026-04,3086,1658,1428,1,53.7265,7.4506,230
BTC,5,100,20,2026-05,2424,1260,1164,2,51.9802,3.9571,96
BTC,5,100,20,2026-06,2747,1434,1313,2,52.2024,4.4016,121
BTC,5,100,25,2025-12,559,320,239,0,57.2451,14.4902,81
BTC,5,100,25,2026-01,2064,1104,960,2,53.4884,6.97,144
BTC,5,100,25,2026-02,3758,1989,1769,1,52.9271,5.8526,220
BTC,5,100,25,2026-03,3596,1954,1642,0,54.3382,8.6763,312
BTC,5,100,25,2026-04,2386,1295,1091,1,54.2749,8.5463,204
BTC,5,100,25,2026-05,1759,930,829,1,52.8709,5.7386,101
BTC,5,100,25,2026-06,2272,1181,1091,0,51.9806,3.9613,90
BTC,5,100,30,2025-12,421,240,181,0,57.0071,14.0143,59
BTC,5,100,30,2026-01,1645,885,760,2,53.7994,7.5896,125
BTC,5,100,30,2026-02,3220,1734,1486,1,53.8509,7.6995,248
BTC,5,100,30,2026-03,2947,1604,1343,0,54.4282,8.8565,261
BTC,5,100,30,2026-04,1861,1014,847,1,54.4868,8.9689,167
BTC,5,100,30,2026-05,1286,683,603,0,53.1104,6.2208,80
BTC,5,100,30,2026-06,1888,996,892,0,52.7542,5.5085,104
BTC,5,100,35,2025-12,320,180,140,0,56.25,12.5,40
BTC,5,100,35,2026-01,1344,729,615,0,54.2411,8.4821,114
BTC,5,100,35,2026-02,2767,1499,1268,1,54.1742,8.3454,231
BTC,5,100,35,2026-03,2398,1315,1083,0,54.8374,9.6747,232
BTC,5,100,35,2026-04,1423,798,625,1,56.0787,12.1489,173
BTC,5,100,35,2026-05,958,512,446,0,53.4447,6.8894,66
BTC,5,100,35,2026-06,1554,841,713,0,54.1184,8.2368,128
BTC,5,100,40,2025-12,252,141,111,0,55.9524,11.9048,30
BTC,5,100,40,2026-01,1099,591,508,0,53.7762,7.5523,83
BTC,5,100,40,2026-02,2391,1301,1090,0,54.4124,8.8248,211
BTC,5,100,40,2026-03,1942,1061,881,0,54.6344,9.2688,180
BTC,5,100,40,2026-04,1078,613,465,0,56.8646,13.7291,148
BTC,5,100,40,2026-05,726,383,343,0,52.7548,5.5096,40
BTC,5,100,40,2026-06,1285,704,581,0,54.786,9.572,123
BTC,5,100,45,2025-12,201,110,91,0,54.7264,9.4527,19
BTC,5,100,45,2026-01,920,509,411,0,55.3261,10.6522,98
BTC,5,100,45,2026-02,2086,1137,949,0,54.5062,9.0125,188
BTC,5,100,45,2026-03,1599,880,719,0,55.0344,10.0688,161
BTC,5,100,45,2026-04,829,471,358,0,56.8154,13.6309,113
BTC,5,100,45,2026-05,551,296,255,0,53.7205,7.441,41
BTC,5,100,45,2026-06,1052,572,480,0,54.3726,8.7452,92
BTC,5,100,50,2025-12,178,97,81,0,54.4944,8.9888,16
BTC,5,100,50,2026-01,757,414,343,0,54.6896,9.3791,71
BTC,5,100,50,2026-02,1804,988,816,0,54.7672,9.5344,172
BTC,5,100,50,2026-03,1309,730,579,0,55.7678,11.5355,151
BTC,5,100,50,2026-04,679,382,297,0,56.2592,12.5184,85
BTC,5,100,50,2026-05,413,223,190,0,53.9952,7.9903,33
BTC,5,100,50,2026-06,872,470,402,0,53.8991,7.7982,68
BTC,5,100,55,2025-12,139,71,68,0,51.0791,2.1583,3
BTC,5,100,55,2026-01,632,337,295,0,53.3228,6.6456,42
BTC,5,100,55,2026-02,1570,873,697,0,55.6051,11.2102,176
BTC,5,100,55,2026-03,1105,622,483,0,56.2896,12.5792,139
BTC,5,100,55,2026-04,560,313,247,0,55.8929,11.7857,66
BTC,5,100,55,2026-05,323,174,149,0,53.87,7.7399,25
BTC,5,100,55,2026-06,732,392,340,0,53.5519,7.1038,52
BTC,5,100,60,2025-12,120,61,59,0,50.8333,1.6667,2
BTC,5,100,60,2026-01,531,284,247,0,53.484,6.968,37
BTC,5,100,60,2026-02,1373,767,606,0,55.8631,11.7261,161
BTC,5,100,60,2026-03,893,507,386,0,56.7749,13.5498,121
BTC,5,100,60,2026-04,462,251,211,0,54.329,8.658,40
BTC,5,100,60,2026-05,258,135,123,0,52.3256,4.6512,12
BTC,5,100,60,2026-06,641,340,301,0,53.0421,6.0842,39
BTC,5,100,65,2025-12,100,48,52,0,48,-4,-4
BTC,5,100,65,2026-01,449,241,208,0,53.6748,7.3497,33
BTC,5,100,65,2026-02,1195,671,524,0,56.1506,12.3013,147
BTC,5,100,65,2026-03,762,427,335,0,56.0367,12.0735,92
BTC,5,100,65,2026-04,390,214,176,0,54.8718,9.7436,38
BTC,5,100,65,2026-05,196,104,92,0,53.0612,6.1224,12
BTC,5,100,65,2026-06,550,287,263,0,52.1818,4.3636,24
BTC,5,100,70,2025-12,85,43,42,0,50.5882,1.1765,1
BTC,5,100,70,2026-01,377,204,173,0,54.1114,8.2228,31
BTC,5,100,70,2026-02,1028,573,455,0,55.7393,11.4786,118
BTC,5,100,70,2026-03,643,353,290,0,54.8989,9.7978,63
BTC,5,100,70,2026-04,331,182,149,0,54.9849,9.9698,33
BTC,5,100,70,2026-05,157,84,73,0,53.5032,7.0064,11
BTC,5,100,70,2026-06,478,243,235,0,50.8368,1.6736,8
BTC,5,100,75,2025-12,72,33,39,0,45.8333,-8.3333,-6
BTC,5,100,75,2026-01,320,175,145,0,54.6875,9.375,30
BTC,5,100,75,2026-02,914,509,405,0,55.6893,11.3786,104
BTC,5,100,75,2026-03,553,309,244,0,55.877,11.7541,65
BTC,5,100,75,2026-04,288,159,129,0,55.2083,10.4167,30
BTC,5,100,75,2026-05,134,72,62,0,53.7313,7.4627,10
BTC,5,100,75,2026-06,409,215,194,0,52.5672,5.1345,21
BTC,5,100,80,2025-12,52,23,29,0,44.2308,-11.5385,-6
BTC,5,100,80,2026-01,273,151,122,0,55.3114,10.6227,29
BTC,5,100,80,2026-02,814,460,354,0,56.5111,13.0221,106
BTC,5,100,80,2026-03,472,269,203,0,56.9915,13.9831,66
BTC,5,100,80,2026-04,236,132,104,0,55.9322,11.8644,28
BTC,5,100,80,2026-05,116,59,57,0,50.8621,1.7241,2
BTC,5,100,80,2026-06,346,180,166,0,52.0231,4.0462,14
BTC,5,100,85,2025-12,43,18,25,0,41.8605,-16.2791,-7
BTC,5,100,85,2026-01,232,124,108,0,53.4483,6.8966,16
BTC,5,100,85,2026-02,735,416,319,0,56.5986,13.1973,97
BTC,5,100,85,2026-03,399,223,176,0,55.8897,11.7794,47
BTC,5,100,85,2026-04,198,106,92,0,53.5354,7.0707,14
BTC,5,100,85,2026-05,94,46,48,0,48.9362,-2.1277,-2
BTC,5,100,85,2026-06,303,153,150,0,50.495,0.9901,3
BTC,5,100,90,2025-12,39,17,22,0,43.5897,-12.8205,-5
BTC,5,100,90,2026-01,197,106,91,0,53.8071,7.6142,15
BTC,5,100,90,2026-02,650,359,291,0,55.2308,10.4615,68
BTC,5,100,90,2026-03,344,194,150,0,56.3953,12.7907,44
BTC,5,100,90,2026-04,169,92,77,0,54.4379,8.8757,15
BTC,5,100,90,2026-05,72,35,37,0,48.6111,-2.7778,-2
BTC,5,100,90,2026-06,271,139,132,0,51.2915,2.583,7
BTC,5,100,95,2025-12,35,14,21,0,40,-20,-7
BTC,5,100,95,2026-01,169,92,77,0,54.4379,8.8757,15
BTC,5,100,95,2026-02,573,318,255,0,55.4974,10.9948,63
BTC,5,100,95,2026-03,304,170,134,0,55.9211,11.8421,36
BTC,5,100,95,2026-04,146,77,69,0,52.7397,5.4795,8
BTC,5,100,95,2026-05,58,28,30,0,48.2759,-3.4483,-2
BTC,5,100,95,2026-06,244,126,118,0,51.6393,3.2787,8
BTC,5,100,100,2025-12,28,12,16,0,42.8571,-14.2857,-4
BTC,5,100,100,2026-01,145,79,66,0,54.4828,8.9655,13
BTC,5,100,100,2026-02,510,276,234,0,54.1176,8.2353,42
BTC,5,100,100,2026-03,256,143,113,0,55.8594,11.7188,30
BTC,5,100,100,2026-04,125,62,63,0,49.6,-0.8,-1
BTC,5,100,100,2026-05,47,26,21,0,55.3191,10.6383,5
BTC,5,100,100,2026-06,209,103,106,0,49.2823,-1.4354,-3
BTC,5,90,0,2025-12,3426,1779,1647,30,51.9264,3.8194,132
BTC,5,90,0,2026-01,8849,4586,4263,79,51.8251,3.6178,323
BTC,5,90,0,2026-02,8061,4182,3879,3,51.8794,3.7574,303
BTC,5,90,0,2026-03,8926,4576,4350,2,51.266,2.5314,226
BTC,5,90,0,2026-04,8632,4493,4139,8,52.0505,4.0972,354
BTC,5,90,0,2026-05,8913,4513,4400,15,50.6339,1.2657,113
BTC,5,90,0,2026-06,5469,2790,2679,3,51.0148,2.0285,111
BTC,5,90,5,2025-12,2413,1278,1135,9,52.9631,5.9042,143
BTC,5,90,5,2026-01,6661,3509,3152,27,52.6798,5.3379,357
BTC,5,90,5,2026-02,7016,3665,3351,3,52.2377,4.4736,314
BTC,5,90,5,2026-03,7562,3910,3652,1,51.7059,3.4113,258
BTC,5,90,5,2026-04,6762,3532,3230,5,52.2331,4.4628,302
BTC,5,90,5,2026-05,6647,3376,3271,12,50.7898,1.5768,105
BTC,5,90,5,2026-06,4690,2400,2290,3,51.1727,2.3439,110
BTC,5,90,10,2025-12,1626,876,750,1,53.8745,7.7443,126
BTC,5,90,10,2026-01,4778,2531,2247,10,52.972,5.9315,284
BTC,5,90,10,2026-02,5968,3133,2835,2,52.4966,4.9916,298
BTC,5,90,10,2026-03,6305,3283,3022,0,52.0698,4.1396,261
BTC,5,90,10,2026-04,5147,2706,2441,3,52.5743,5.1456,265
BTC,5,90,10,2026-05,4713,2444,2269,7,51.8566,3.7076,175
BTC,5,90,10,2026-06,3921,2041,1880,2,52.053,4.104,161
BTC,5,90,15,2025-12,1104,608,496,1,55.0725,10.1357,112
BTC,5,90,15,2026-01,3468,1882,1586,4,54.2676,8.5253,296
BTC,5,90,15,2026-02,5053,2653,2400,2,52.5035,5.0049,253
BTC,5,90,15,2026-03,5165,2730,2435,0,52.8558,5.7115,295
BTC,5,90,15,2026-04,3874,2073,1801,1,53.5106,7.0194,272
BTC,5,90,15,2026-05,3280,1711,1569,3,52.1646,4.3253,142
BTC,5,90,15,2026-06,3236,1694,1542,2,52.3486,4.6943,152
BTC,5,90,20,2025-12,749,415,334,1,55.4072,10.8,81
BTC,5,90,20,2026-01,2551,1373,1178,3,53.822,7.6351,195
BTC,5,90,20,2026-02,4259,2263,1996,1,53.1345,6.2676,267
BTC,5,90,20,2026-03,4212,2253,1959,0,53.49,6.9801,294
BTC,5,90,20,2026-04,2895,1560,1335,1,53.886,7.7693,225
BTC,5,90,20,2026-05,2242,1175,1067,2,52.4086,4.8128,108
BTC,5,90,20,2026-06,2639,1381,1258,1,52.3304,4.6591,123
BTC,5,90,25,2025-12,508,297,211,0,58.4646,16.9291,86
BTC,5,90,25,2026-01,1926,1033,893,1,53.6345,7.2652,140
BTC,5,90,25,2026-02,3621,1932,1689,1,53.3554,6.709,243
BTC,5,90,25,2026-03,3402,1844,1558,0,54.2034,8.4068,286
BTC,5,90,25,2026-04,2211,1202,1009,1,54.3645,8.7251,193
BTC,5,90,25,2026-05,1622,852,770,1,52.5277,5.0524,82
BTC,5,90,25,2026-06,2154,1131,1023,0,52.507,5.0139,108
BTC,5,90,30,2025-12,379,215,164,0,56.7282,13.4565,51
BTC,5,90,30,2026-01,1529,835,694,1,54.6109,9.2157,141
BTC,5,90,30,2026-02,3065,1655,1410,1,53.9967,7.9909,245
BTC,5,90,30,2026-03,2763,1515,1248,0,54.8317,9.6634,267
BTC,5,90,30,2026-04,1708,948,760,1,55.5035,11.0006,188
BTC,5,90,30,2026-05,1160,611,549,0,52.6724,5.3448,62
BTC,5,90,30,2026-06,1792,959,833,0,53.5156,7.0313,126
BTC,5,90,35,2025-12,286,163,123,0,56.993,13.986,40
BTC,5,90,35,2026-01,1243,671,572,1,53.9823,7.9582,99
BTC,5,90,35,2026-02,2597,1417,1180,1,54.563,9.1224,237
BTC,5,90,35,2026-03,2210,1204,1006,0,54.4796,8.9593,198
BTC,5,90,35,2026-04,1254,706,548,0,56.2998,12.5997,158
BTC,5,90,35,2026-05,851,452,399,0,53.114,6.228,53
BTC,5,90,35,2026-06,1454,795,659,0,54.6768,9.3535,136
BTC,5,90,40,2025-12,220,123,97,0,55.9091,11.8182,26
BTC,5,90,40,2026-01,1006,546,460,0,54.2744,8.5487,86
BTC,5,90,40,2026-02,2221,1213,1008,0,54.615,9.2301,205
BTC,5,90,40,2026-03,1781,981,800,0,55.0814,10.1628,181
BTC,5,90,40,2026-04,978,555,423,0,56.7485,13.4969,132
BTC,5,90,40,2026-05,647,342,305,0,52.8594,5.7187,37
BTC,5,90,40,2026-06,1186,653,533,0,55.059,10.118,120
BTC,5,90,45,2025-12,188,104,84,0,55.3191,10.6383,20
BTC,5,90,45,2026-01,840,453,387,0,53.9286,7.8571,66
BTC,5,90,45,2026-02,1952,1069,883,0,54.7643,9.5287,186
BTC,5,90,45,2026-03,1444,804,640,0,55.6787,11.3573,164
BTC,5,90,45,2026-04,767,436,331,0,56.8449,13.6897,105
BTC,5,90,45,2026-05,481,261,220,0,54.262,8.5239,41
BTC,5,90,45,2026-06,946,512,434,0,54.1226,8.2452,78
BTC,5,90,50,2025-12,150,78,72,0,52,4,6
BTC,5,90,50,2026-01,680,369,311,0,54.2647,8.5294,58
BTC,5,90,50,2026-02,1682,935,747,0,55.5886,11.1772,188
BTC,5,90,50,2026-03,1194,660,534,0,55.2764,10.5528,126
BTC,5,90,50,2026-04,614,342,272,0,55.7003,11.4007,70
BTC,5,90,50,2026-05,359,200,159,0,55.7103,11.4206,41
BTC,5,90,50,2026-06,783,424,359,0,54.1507,8.3014,65
BTC,5,90,55,2025-12,126,65,61,0,51.5873,3.1746,4
BTC,5,90,55,2026-01,562,301,261,0,53.5587,7.1174,40
BTC,5,90,55,2026-02,1444,807,637,0,55.8864,11.7729,170
BTC,5,90,55,2026-03,989,555,434,0,56.1173,12.2346,121
BTC,5,90,55,2026-04,500,276,224,0,55.2,10.4,52
BTC,5,90,55,2026-05,270,144,126,0,53.3333,6.6667,18
BTC,5,90,55,2026-06,661,355,306,0,53.7065,7.413,49
BTC,5,90,60,2025-12,105,51,54,0,48.5714,-2.8571,-3
BTC,5,90,60,2026-01,475,252,223,0,53.0526,6.1053,29
BTC,5,90,60,2026-02,1253,704,549,0,56.1852,12.3703,155
BTC,5,90,60,2026-03,807,457,350,0,56.6295,13.259,107
BTC,5,90,60,2026-04,414,228,186,0,55.0725,10.1449,42
BTC,5,90,60,2026-05,209,114,95,0,54.5455,9.0909,19
BTC,5,90,60,2026-06,581,306,275,0,52.6678,5.3356,31
BTC,5,90,65,2025-12,91,43,48,0,47.2527,-5.4945,-5
BTC,5,90,65,2026-01,388,212,176,0,54.6392,9.2784,36
BTC,5,90,65,2026-02,1079,597,482,0,55.329,10.658,115
BTC,5,90,65,2026-03,680,379,301,0,55.7353,11.4706,78
BTC,5,90,65,2026-04,350,193,157,0,55.1429,10.2857,36
BTC,5,90,65,2026-05,165,87,78,0,52.7273,5.4545,9
BTC,5,90,65,2026-06,499,262,237,0,52.505,5.01,25
BTC,5,90,70,2025-12,76,37,39,0,48.6842,-2.6316,-2
BTC,5,90,70,2026-01,318,177,141,0,55.6604,11.3208,36
BTC,5,90,70,2026-02,946,526,420,0,55.6025,11.2051,106
BTC,5,90,70,2026-03,566,316,250,0,55.8304,11.6608,66
BTC,5,90,70,2026-04,297,167,130,0,56.229,12.4579,37
BTC,5,90,70,2026-05,140,74,66,0,52.8571,5.7143,8
BTC,5,90,70,2026-06,428,221,207,0,51.6355,3.271,14
BTC,5,90,75,2025-12,59,27,32,0,45.7627,-8.4746,-5
BTC,5,90,75,2026-01,278,156,122,0,56.1151,12.2302,34
BTC,5,90,75,2026-02,839,473,366,0,56.3766,12.7533,107
BTC,5,90,75,2026-03,482,274,208,0,56.8465,13.6929,66
BTC,5,90,75,2026-04,249,138,111,0,55.4217,10.8434,27
BTC,5,90,75,2026-05,118,61,57,0,51.6949,3.3898,4
BTC,5,90,75,2026-06,355,182,173,0,51.2676,2.5352,9
BTC,5,90,80,2025-12,45,21,24,0,46.6667,-6.6667,-3
BTC,5,90,80,2026-01,241,131,110,0,54.3568,8.7137,21
BTC,5,90,80,2026-02,751,424,327,0,56.4581,12.9161,97
BTC,5,90,80,2026-03,415,231,184,0,55.6627,11.3253,47
BTC,5,90,80,2026-04,204,113,91,0,55.3922,10.7843,22
BTC,5,90,80,2026-05,100,49,51,0,49,-2,-2
BTC,5,90,80,2026-06,313,161,152,0,51.4377,2.8754,9
BTC,5,90,85,2025-12,38,15,23,0,39.4737,-21.0526,-8
BTC,5,90,85,2026-01,192,104,88,0,54.1667,8.3333,16
BTC,5,90,85,2026-02,663,369,294,0,55.6561,11.3122,75
BTC,5,90,85,2026-03,350,200,150,0,57.1429,14.2857,50
BTC,5,90,85,2026-04,173,93,80,0,53.7572,7.5145,13
BTC,5,90,85,2026-05,81,37,44,0,45.679,-8.642,-7
BTC,5,90,85,2026-06,276,145,131,0,52.5362,5.0725,14
BTC,5,90,90,2025-12,32,14,18,0,43.75,-12.5,-4
BTC,5,90,90,2026-01,162,88,74,0,54.321,8.642,14
BTC,5,90,90,2026-02,591,326,265,0,55.1607,10.3215,61
BTC,5,90,90,2026-03,299,166,133,0,55.5184,11.0368,33
BTC,5,90,90,2026-04,151,82,69,0,54.3046,8.6093,13
BTC,5,90,90,2026-05,57,28,29,0,49.1228,-1.7544,-1
BTC,5,90,90,2026-06,242,124,118,0,51.2397,2.4793,6
BTC,5,90,95,2025-12,31,13,18,0,41.9355,-16.129,-5
BTC,5,90,95,2026-01,146,81,65,0,55.4795,10.9589,16
BTC,5,90,95,2026-02,521,285,236,0,54.7025,9.405,49
BTC,5,90,95,2026-03,262,147,115,0,56.1069,12.2137,32
BTC,5,90,95,2026-04,124,64,60,0,51.6129,3.2258,4
BTC,5,90,95,2026-05,49,26,23,0,53.0612,6.1224,3
BTC,5,90,95,2026-06,200,99,101,0,49.5,-1,-2
BTC,5,90,100,2025-12,24,10,14,0,41.6667,-16.6667,-4
BTC,5,90,100,2026-01,127,67,60,0,52.7559,5.5118,7
BTC,5,90,100,2026-02,452,249,203,0,55.0885,10.177,46
BTC,5,90,100,2026-03,220,125,95,0,56.8182,13.6364,30
BTC,5,90,100,2026-04,102,54,48,0,52.9412,5.8824,6
BTC,5,90,100,2026-05,39,22,17,0,56.4103,12.8205,5
BTC,5,90,100,2026-06,186,93,93,0,50,0,0
BTC,5,80,0,2025-12,3426,1769,1657,30,51.6346,3.2407,112
BTC,5,80,0,2026-01,8849,4588,4261,79,51.8477,3.6626,327
BTC,5,80,0,2026-02,8061,4178,3883,3,51.8298,3.6582,295
BTC,5,80,0,2026-03,8926,4593,4333,2,51.4564,2.9122,260
BTC,5,80,0,2026-04,8632,4488,4144,8,51.9926,3.9815,344
BTC,5,80,0,2026-05,8913,4512,4401,15,50.6227,1.2433,111
BTC,5,80,0,2026-06,5469,2804,2665,3,51.2708,2.5402,139
BTC,5,80,5,2025-12,2369,1266,1103,7,53.4403,6.8603,163
BTC,5,80,5,2026-01,6516,3428,3088,23,52.609,5.1996,340
BTC,5,80,5,2026-02,6939,3623,3316,3,52.2121,4.4224,307
BTC,5,80,5,2026-03,7485,3879,3606,1,51.8236,3.6468,273
BTC,5,80,5,2026-04,6675,3482,3193,5,52.1648,4.3263,289
BTC,5,80,5,2026-05,6490,3316,3174,12,51.094,2.1839,142
BTC,5,80,5,2026-06,4626,2371,2255,3,51.2538,2.5059,116
BTC,5,80,10,2025-12,1560,840,720,1,53.8462,7.6874,120
BTC,5,80,10,2026-01,4605,2460,2145,8,53.4202,6.8285,315
BTC,5,80,10,2026-02,5831,3062,2769,3,52.5124,5.0223,293
BTC,5,80,10,2026-03,6112,3190,2922,0,52.1924,4.3848,268
BTC,5,80,10,2026-04,4977,2623,2354,3,52.7024,5.4016,269
BTC,5,80,10,2026-05,4559,2365,2194,6,51.8754,3.7459,171
BTC,5,80,10,2026-06,3849,2009,1840,3,52.1954,4.3873,169
BTC,5,80,15,2025-12,1031,560,471,1,54.3162,8.624,89
BTC,5,80,15,2026-01,3274,1773,1501,4,54.1539,8.2977,272
BTC,5,80,15,2026-02,4896,2574,2322,2,52.5735,5.145,252
BTC,5,80,15,2026-03,4929,2610,2319,0,52.9519,5.9038,291
BTC,5,80,15,2026-04,3662,1963,1699,1,53.6046,7.2072,264
BTC,5,80,15,2026-05,3060,1601,1459,3,52.3203,4.636,142
BTC,5,80,15,2026-06,3137,1640,1497,2,52.2792,4.5556,143
BTC,5,80,20,2025-12,684,377,307,1,55.117,10.219,70
BTC,5,80,20,2026-01,2381,1288,1093,2,54.0949,8.183,195
BTC,5,80,20,2026-02,4101,2182,1919,1,53.2065,6.4115,263
BTC,5,80,20,2026-03,3982,2123,1859,0,53.3149,6.6298,264
BTC,5,80,20,2026-04,2683,1443,1240,1,53.7831,7.5633,203
BTC,5,80,20,2026-05,2050,1065,985,1,51.9512,3.9005,80
BTC,5,80,20,2026-06,2496,1311,1185,1,52.524,5.0461,126
BTC,5,80,25,2025-12,478,275,203,0,57.5314,15.0628,72
BTC,5,80,25,2026-01,1771,958,813,1,54.0937,8.1828,145
BTC,5,80,25,2026-02,3458,1853,1605,1,53.5859,7.1697,248
BTC,5,80,25,2026-03,3174,1722,1452,0,54.2533,8.5066,270
BTC,5,80,25,2026-04,2026,1109,917,1,54.7384,9.4721,192
BTC,5,80,25,2026-05,1452,758,694,1,52.2039,4.4047,64
BTC,5,80,25,2026-06,2022,1082,940,1,53.5114,7.0193,142
BTC,5,80,30,2025-12,337,193,144,0,57.27,14.5401,49
BTC,5,80,30,2026-01,1398,762,636,1,54.5064,9.0064,126
BTC,5,80,30,2026-02,2877,1554,1323,1,54.0146,8.0264,231
BTC,5,80,30,2026-03,2537,1375,1162,0,54.1979,8.3957,213
BTC,5,80,30,2026-04,1499,832,667,1,55.5037,11,165
BTC,5,80,30,2026-05,1038,549,489,0,52.8902,5.7803,60
BTC,5,80,30,2026-06,1637,882,755,0,53.879,7.7581,127
BTC,5,80,35,2025-12,249,145,104,0,58.2329,16.4659,41
BTC,5,80,35,2026-01,1129,605,524,0,53.5872,7.1745,81
BTC,5,80,35,2026-02,2441,1344,1097,1,55.0594,10.1147,247
BTC,5,80,35,2026-03,2002,1092,910,0,54.5455,9.0909,182
BTC,5,80,35,2026-04,1136,631,505,0,55.5458,11.0915,126
BTC,5,80,35,2026-05,765,409,356,0,53.4641,6.9281,53
BTC,5,80,35,2026-06,1332,710,622,0,53.3033,6.6066,88
BTC,5,80,40,2025-12,202,114,88,0,56.4356,12.8713,26
BTC,5,80,40,2026-01,920,492,428,0,53.4783,6.9565,64
BTC,5,80,40,2026-02,2088,1145,943,0,54.8372,9.6743,202
BTC,5,80,40,2026-03,1611,869,742,0,53.9417,7.8833,127
BTC,5,80,40,2026-04,882,501,381,0,56.8027,13.6054,120
BTC,5,80,40,2026-05,554,296,258,0,53.4296,6.8592,38
BTC,5,80,40,2026-06,1076,586,490,0,54.461,8.9219,96
BTC,5,80,45,2025-12,161,86,75,0,53.4161,6.8323,11
BTC,5,80,45,2026-01,735,399,336,0,54.2857,8.5714,63
BTC,5,80,45,2026-02,1794,991,803,0,55.2397,10.4794,188
BTC,5,80,45,2026-03,1288,721,567,0,55.9783,11.9565,154
BTC,5,80,45,2026-04,695,389,306,0,55.9712,11.9424,83
BTC,5,80,45,2026-05,404,227,177,0,56.1881,12.3762,50
BTC,5,80,45,2026-06,861,466,395,0,54.1231,8.2462,71
BTC,5,80,50,2025-12,133,67,66,0,50.3759,0.7519,1
BTC,5,80,50,2026-01,586,316,270,0,53.9249,7.8498,46
BTC,5,80,50,2026-02,1524,846,678,0,55.5118,11.0236,168
BTC,5,80,50,2026-03,1078,597,481,0,55.3803,10.7607,116
BTC,5,80,50,2026-04,549,301,248,0,54.827,9.6539,53
BTC,5,80,50,2026-05,288,165,123,0,57.2917,14.5833,42
BTC,5,80,50,2026-06,704,378,326,0,53.6932,7.3864,52
BTC,5,80,55,2025-12,108,53,55,0,49.0741,-1.8519,-2
BTC,5,80,55,2026-01,492,264,228,0,53.6585,7.3171,36
BTC,5,80,55,2026-02,1307,738,569,0,56.4652,12.9304,169
BTC,5,80,55,2026-03,872,491,381,0,56.3073,12.6147,110
BTC,5,80,55,2026-04,436,243,193,0,55.7339,11.4679,50
BTC,5,80,55,2026-05,224,123,101,0,54.9107,9.8214,22
BTC,5,80,55,2026-06,598,315,283,0,52.6756,5.3512,32
BTC,5,80,60,2025-12,95,47,48,0,49.4737,-1.0526,-1
BTC,5,80,60,2026-01,407,227,180,0,55.774,11.5479,47
BTC,5,80,60,2026-02,1127,631,496,0,55.9894,11.9787,135
BTC,5,80,60,2026-03,710,400,310,0,56.338,12.6761,90
BTC,5,80,60,2026-04,366,200,166,0,54.6448,9.2896,34
BTC,5,80,60,2026-05,170,90,80,0,52.9412,5.8824,10
BTC,5,80,60,2026-06,513,266,247,0,51.8519,3.7037,19
BTC,5,80,65,2025-12,76,37,39,0,48.6842,-2.6316,-2
BTC,5,80,65,2026-01,333,183,150,0,54.955,9.9099,33
