asset,offset_seconds,depth,threshold_bps,catalog_equivalent_rows,entries,settled_trades,wins,losses,ties,win_rate_pct,roi_pct_at_0_50,pnl_units,break_even_entry_price,roi_pct_at_0_52,wilson_lower_win_rate_pct,z_score,avg_abs_deviation_bps,avg_signed_deviation_bps,avg_current_move_bps,trades_per_day,max_drawdown_units,longest_loss_streak,active_months,profitable_active_months,worst_month_roi_pct,best_month_roi_pct,suitability
BTC,5,70,70,2,2108,2108,1162,946,0,55.1233,10.2467,216,0.5512,6.0064,52.9927,4.7046,104.8844,-6.0041,0.0839,11.5824,21,9,7,5,-9.0909,16.9811,"research_candidate"
BTC,5,70,75,2,1744,1744,949,795,0,54.4151,8.8303,154,0.5442,4.6445,52.0705,3.6876,111.6732,-5.1565,0.3258,9.5824,19,9,7,5,-8.1081,14.6199,"research_candidate"
BTC,5,70,80,2,1506,1506,814,692,0,54.0505,8.1009,122,0.5405,3.9432,51.5263,3.1437,117.0765,-5.7682,-0.0529,8.2747,19,9,7,4,-26.6667,15.1316,"watch_only"
BTC,5,70,85,2,1293,1293,702,591,0,54.2923,8.5847,111,0.5429,4.4084,51.5683,3.0869,122.7844,-7.3044,-0.1143,7.1044,17,9,7,6,-26.6667,11.7409,"research_candidate"
BTC,5,70,90,2,1122,1122,604,518,0,53.8324,7.6649,86,0.5383,3.5239,50.9072,2.5675,128.1797,-6.9291,-0.2914,6.1648,16,9,7,6,-18.5185,12.8205,"research_candidate"
BTC,5,70,95,2,969,969,520,449,0,53.6636,7.3271,71,0.5366,3.1992,50.5155,2.2808,133.8051,-7.3629,-0.1788,5.3242,14,9,7,6,-30.4348,17.6471,"research_candidate"
BTC,5,70,100,2,832,832,436,396,0,52.4038,4.8077,40,0.524,0.7766,49.007,1.3868,139.7799,-9.3852,-1.0063,4.5714,19,9,7,4,-27.2727,11.3095,"watch_only"
BTC,5,60,0,1,52416,52276,26941,25335,140,51.5361,3.0639,1606,0.5154,-0.8922,51.1076,7.0242,18.4039,-0.3406,-0.0515,288,62,15,7,7,1.2881,4.9769,"research_candidate"
BTC,5,60,5,2,39557,39512,20581,18931,45,52.088,4.1712,1650,0.5209,0.1692,51.5952,8.3008,23.5887,-0.4716,-0.0101,217.3462,66,14,7,7,1.4556,7.1171,"research_candidate"
BTC,5,60,10,2,28940,28924,15250,13674,16,52.7244,5.4457,1576,0.5272,1.393,52.1487,9.2667,29.5248,-0.7311,0.0357,159.011,60,12,7,7,3.4024,10.262,"research_candidate"
BTC,5,60,15,2,21200,21192,11268,9924,8,53.171,6.3396,1344,0.5317,2.2519,52.4987,9.2324,35.7951,-1.1085,0.0021,116.4835,48,12,7,7,4.6057,10.2684,"research_candidate"
BTC,5,60,20,2,15831,15826,8455,7371,5,53.4247,6.8473,1084,0.5342,2.7399,52.6468,8.6168,42.0453,-1.4545,0.0258,86.9835,45,11,7,7,3.8462,13.059,"research_candidate"
BTC,5,60,25,2,11906,11902,6442,5460,4,54.1254,8.2479,982,0.5413,4.0872,53.2289,9.0012,48.5457,-2.0686,0.1043,65.4176,42,10,7,7,5.8611,12.7778,"research_candidate"
BTC,5,60,30,2,9194,9194,5029,4165,0,54.6987,9.3974,864,0.547,5.1898,53.6794,9.0108,54.801,-2.5913,0.1119,50.5165,32,10,7,7,5.8978,13.9535,"research_candidate"
BTC,5,60,35,2,7132,7132,3923,3209,0,55.0056,10.0112,714,0.5501,5.78,53.8486,8.4546,61.2869,-3.0933,0.0306,39.1868,21,10,7,7,7.4713,15.8974,"research_candidate"
BTC,5,60,40,2,5608,5608,3096,2512,0,55.2068,10.4137,584,0.5521,6.167,53.9022,7.7985,67.7746,-3.6968,0.0483,30.8132,20,9,7,7,8.4541,13.7143,"research_candidate"
BTC,5,60,45,2,4458,4458,2482,1976,0,55.6752,11.3504,506,0.5568,7.0677,54.2126,7.5785,74.329,-4.2386,0.0685,24.4945,18,9,7,7,3.3333,13.5903,"research_candidate"
BTC,5,60,50,2,3633,3633,2034,1599,0,55.9868,11.9736,435,0.5599,7.6669,54.3671,7.217,80.4498,-4.1499,0.0627,19.9615,18,9,7,6,-2.1277,16.3636,"research_candidate"
BTC,5,60,55,2,3004,3004,1680,1324,0,55.9254,11.8509,356,0.5593,7.5489,54.1435,6.4953,86.3214,-4.9773,0.1981,16.5055,17,9,7,6,-1.2658,17.2414,"research_candidate"
BTC,5,60,60,2,2513,2513,1401,1112,0,55.7501,11.5002,289,0.5575,7.2117,53.8008,5.765,91.9666,-5.7016,-0.0015,13.8077,16,9,7,6,-5.0847,13.8047,"research_candidate"
BTC,5,60,65,2,2076,2076,1134,942,0,54.6243,9.2486,192,0.5462,5.0467,52.4761,4.2139,98.1943,-5.612,0.0343,11.4066,19,9,7,5,-11.1111,16.1572,"research_candidate"
BTC,5,60,70,2,1737,1737,940,797,0,54.1163,8.2326,143,0.5412,4.0698,51.7664,3.4311,104.1745,-6.1031,0.2533,9.544,24,9,7,4,-13.5135,15.9763,"watch_only"
BTC,5,60,75,2,1470,1470,798,672,0,54.2857,8.5714,126,0.5429,4.3956,51.7312,3.2863,109.9794,-5.205,0.023,8.0769,17,9,7,6,-25,13.3758,"research_candidate"
BTC,5,60,80,2,1257,1257,686,571,0,54.5744,9.1488,115,0.5457,4.9507,51.8121,3.2436,115.5145,-5.5287,-0.0669,6.9066,15,9,7,6,-35.7143,14.9798,"research_candidate"
BTC,5,60,85,2,1079,1079,585,494,0,54.2169,8.4337,91,0.5422,4.2632,51.2344,2.7703,120.9498,-6.5921,-0.4064,5.9286,14,9,7,6,-36,11.8881,"research_candidate"
BTC,5,60,90,2,935,935,497,438,0,53.1551,6.3102,59,0.5316,2.2213,49.9501,1.9295,126.1166,-8.3673,-0.517,5.1374,14,9,7,5,-30.4348,15.493,"watch_only"
BTC,5,60,95,2,790,790,408,382,0,51.6456,3.2911,26,0.5165,-0.6816,48.1612,0.925,132.3206,-10.2662,-0.7402,4.3407,18,10,6,4,-8.2353,20.7547,"watch_only"
BTC,5,60,100,2,686,686,348,338,0,50.7289,1.4577,10,0.5073,-2.4445,46.994,0.3818,137.6051,-11.276,-1.3524,3.7692,21,10,6,4,-12.8205,18.9189,"watch_only"
BTC,5,50,0,1,52416,52276,26967,25309,140,51.5858,3.1632,1658,0.5159,-0.7965,51.1573,7.2516,16.8422,-0.2805,-0.0515,288,65,15,7,7,1.8257,4.6875,"research_candidate"
BTC,5,50,5,2,38473,38431,20048,18383,42,52.1662,4.3277,1665,0.5217,0.3197,51.6666,8.4932,22.0566,-0.4012,-0.03,211.3901,48,13,7,7,1.4624,7.3744,"research_candidate"
BTC,5,50,10,2,27414,27399,14518,12881,15,52.9873,5.9714,1637,0.5299,1.8987,52.396,9.8897,27.975,-0.6803,-0.0453,150.6264,54,13,7,7,4.2623,10.055,"research_candidate"
BTC,5,50,15,2,19464,19457,10376,9081,7,53.3279,6.6533,1295,0.5333,2.5536,52.6263,9.2839,34.3623,-0.9836,0.0424,106.9451,46,11,7,7,3.7677,11.9728,"research_candidate"
BTC,5,50,20,2,14124,14120,7574,6546,4,53.6402,7.2784,1028,0.5364,3.1543,52.8168,8.6512,40.7863,-1.4526,0.033,77.6044,45,10,7,7,4.2538,13.0802,"research_candidate"
BTC,5,50,25,2,10560,10558,5740,4818,2,54.3664,8.7311,922,0.5437,4.5507,53.4148,8.9731,47.0241,-1.7904,0.1142,58.022,42,10,7,7,7.536,12.7389,"research_candidate"
BTC,5,50,30,2,7873,7873,4317,3556,0,54.833,9.6659,761,0.5483,5.448,53.7316,8.5766,53.7404,-2.5347,0.0642,43.2582,29,10,7,7,7.5612,13.6364,"research_candidate"
BTC,5,50,35,2,6081,6081,3375,2706,0,55.5007,11.0015,669,0.555,6.7322,54.2486,8.579,60.0403,-2.9531,0.1129,33.4121,21,10,7,7,7.4126,14.3577,"research_candidate"
BTC,5,50,40,2,4725,4725,2629,2096,0,55.6402,11.2804,533,0.5564,7.0004,54.2196,7.754,66.5594,-3.6803,0.0987,25.9615,21,9,7,7,6.0519,15.4286,"research_candidate"
BTC,5,50,45,2,3732,3732,2090,1642,0,56.0021,12.0043,448,0.56,7.6964,54.4042,7.3334,72.9848,-3.8913,0.1895,20.5055,19,9,7,7,3.0303,15.5556,"research_candidate"
BTC,5,50,50,2,3033,3033,1677,1356,0,55.2918,10.5836,321,0.5529,6.3304,53.5167,5.8287,78.8931,-4.1078,0.3046,16.6648,16,9,7,6,-2.6316,14.4654,"research_candidate"
BTC,5,50,55,2,2476,2476,1370,1106,0,55.3312,10.6624,264,0.5533,6.4061,53.3662,5.3055,84.8762,-5.0358,0.0685,13.6044,16,9,7,6,-4.918,14.741,"research_candidate"
BTC,5,50,60,2,2033,2033,1127,906,0,55.4353,10.8706,221,0.5544,6.6064,53.2665,4.9014,90.8574,-4.6303,-0.1847,11.1703,17,9,7,6,-17.3913,16.2304,"research_candidate"
BTC,5,50,65,2,1690,1690,929,761,0,54.9704,9.9408,168,0.5497,5.7123,52.5897,4.0866,96.6376,-5.38,-0.2783,9.2857,19,9,7,5,-18.9189,18.1818,"research_candidate"
BTC,5,50,70,2,1422,1422,777,645,0,54.6414,9.2827,132,0.5464,5.0795,52.0447,3.5005,102.1638,-4.5274,-0.2682,7.8132,21,8,7,6,-24.1379,14.4737,"research_candidate"
BTC,5,50,75,2,1192,1192,647,545,0,54.2785,8.557,102,0.5428,4.3818,51.4412,2.9544,107.9222,-6.7545,-0.6689,6.5495,16,8,7,5,-36,19.0476,"research_candidate"
BTC,5,50,80,2,1008,1008,530,478,0,52.5794,5.1587,52,0.5258,1.1142,49.4928,1.6378,113.4886,-6.6537,-1.0289,5.5385,17,11,7,5,-30.4348,22.6667,"watch_only"
BTC,5,50,85,2,855,855,460,395,0,53.8012,7.6023,65,0.538,3.4638,50.4498,2.223,119.0117,-7.7814,-0.6541,4.6978,14,9,7,5,-27.2727,15.7895,"research_candidate"
BTC,5,50,90,2,711,711,382,329,0,53.7271,7.4543,53,0.5373,3.3214,50.0519,1.9877,125.3833,-9.878,-0.7275,3.9066,12,9,6,5,-2.5641,20,"research_candidate"
BTC,5,50,95,2,600,600,316,284,0,52.6667,5.3333,32,0.5267,1.2821,48.6673,1.3064,131.5213,-11.2204,-0.9545,3.2967,14,8,5,4,-2.9412,25,"watch_only"
BTC,5,50,100,2,527,527,278,249,0,52.7514,5.5028,29,0.5275,1.445,48.4844,1.2633,136.272,-8.1661,-1.6247,2.8956,14,8,5,4,-4.7619,21.7391,"watch_only"
BTC,5,40,0,1,52416,52276,27014,25262,140,51.6757,3.3425,1752,0.5168,-0.6236,51.2472,7.6627,15.1281,-0.2203,-0.0515,288,76,15,7,7,2.1393,4.6035,"research_candidate"
BTC,5,40,5,2,37149,37117,19405,17712,32,52.2806,4.5573,1693,0.5228,0.5397,51.7723,8.7876,20.3549,-0.329,-0.0094,204.1154,77,12,7,7,2.1716,8.45,"research_candidate"
BTC,5,40,10,2,25425,25415,13468,11947,10,52.9923,5.9823,1521,0.5299,1.9083,52.3783,9.5408,26.3522,-0.5875,-0.0556,139.6978,57,12,7,7,3.6865,11.3393,"research_candidate"
BTC,5,40,15,2,17560,17554,9400,8154,6,53.549,7.0957,1246,0.5355,2.9789,52.8105,9.4044,32.6386,-0.9448,-0.0003,96.4835,72,11,7,7,3.944,11.4241,"research_candidate"
BTC,5,40,20,2,12265,12261,6605,5656,4,53.87,7.7375,949,0.5387,3.5961,52.9865,8.5704,39.2541,-1.3769,0.055,67.3901,37,10,7,7,5.5901,9.6571,"research_candidate"
BTC,5,40,25,2,8802,8800,4797,4003,2,54.5114,9.0207,794,0.5451,4.8295,53.4692,8.4641,45.917,-1.9712,0.1212,48.3626,35,10,7,7,6.1321,12.3656,"research_candidate"
BTC,5,40,30,2,6560,6560,3610,2950,0,55.0305,10.061,660,0.5503,5.8279,53.8241,8.1488,52.2672,-2.447,0.1129,36.044,26,10,7,7,6.1856,15.847,"research_candidate"
BTC,5,40,35,2,5003,5003,2752,2251,0,55.007,10.014,501,0.5501,5.7827,53.6251,7.0831,58.4741,-2.5329,0.1314,27.489,19,9,7,7,5.3333,13.9823,"research_candidate"
BTC,5,40,40,2,3827,3827,2133,1694,0,55.7356,11.4711,439,0.5574,7.1838,54.1569,7.0964,64.97,-3.1292,0.1073,21.0275,19,9,7,7,1.0309,14.8515,"research_candidate"
BTC,5,40,45,2,2948,2948,1653,1295,0,56.0719,12.1438,358,0.5607,7.8306,54.2736,6.5935,71.7128,-3.0797,-0.3612,16.1978,18,9,7,6,-5.7143,19.0789,"research_candidate"
BTC,5,40,50,2,2377,2377,1321,1056,0,55.5743,11.1485,265,0.5557,6.8736,53.5693,5.4354,77.5497,-4.1445,-0.1672,13.0604,17,9,7,6,-10,16.2393,"research_candidate"
BTC,5,40,55,2,1929,1929,1071,858,0,55.521,11.042,213,0.5552,6.7711,53.2945,4.8497,83.3805,-4.0804,-0.2115,10.5989,18,10,7,6,-17.3913,16.6667,"research_candidate"
BTC,5,40,60,2,1580,1580,872,708,0,55.1899,10.3797,164,0.5519,6.1344,52.7281,4.1259,89.0947,-4.3576,0.1045,8.6813,16,11,7,6,-27.7778,14.2857,"research_candidate"
BTC,5,40,65,2,1303,1303,713,590,0,54.7199,9.4398,123,0.5472,5.2305,52.0072,3.4075,94.7722,-4.8446,-0.266,7.1593,12,11,7,6,-24.1379,14.5631,"research_candidate"
BTC,5,40,70,2,1076,1076,595,481,0,55.2974,10.5948,114,0.553,6.3411,52.313,3.4754,100.5177,-5.046,-0.824,5.9121,12,11,7,6,-36.3636,25.641,"research_candidate"
BTC,5,40,75,2,902,902,492,410,0,54.5455,9.0909,82,0.5455,4.8951,51.2835,2.7303,105.9134,-6.1999,-0.9868,4.956,13,9,7,5,-40,29.2308,"research_candidate"
BTC,5,40,80,2,752,752,402,350,0,53.4574,6.9149,52,0.5346,2.8028,49.8838,1.8962,111.6132,-7.0601,-1.0421,4.1319,12,9,7,5,-40,24,"watch_only"
BTC,5,40,85,2,624,624,328,296,0,52.5641,5.1282,32,0.5256,1.0848,48.6424,1.281,117.6692,-8.5198,-0.4797,3.4286,10,8,5,5,1.0989,22.2222,"watch_only"
BTC,5,40,90,2,532,532,278,254,0,52.2556,4.5113,24,0.5226,0.4916,48.0102,1.0405,122.9021,-8.964,-0.6236,2.9231,12,8,5,5,3.4483,16.6667,"watch_only"
BTC,5,40,95,2,447,447,234,213,0,52.349,4.698,21,0.5235,0.6711,47.7186,0.9933,128.7396,-7.578,-1.5029,2.456,17,7,5,5,0.5076,20,"insufficient_sample"
BTC,5,40,100,2,387,387,194,193,0,50.1292,0.2584,1,0.5013,-3.5977,45.1709,0.0508,133.6126,-7.7708,-1.5834,2.1264,16,7,4,2,-2.3256,10.1124,"insufficient_sample"
BTC,5,30,0,1,52416,52276,27007,25269,140,51.6623,3.3158,1738,0.5166,-0.6494,51.2338,7.6015,13.1549,-0.1603,-0.0515,288,91,12,7,7,1.3441,4.7332,"research_candidate"
BTC,5,30,5,2,35050,35025,18290,16735,25,52.2198,4.4365,1555,0.5222,0.4228,51.6965,8.3089,18.4857,-0.2855,-0.0091,192.5824,87,13,7,7,1.9673,8.9189,"research_candidate"
BTC,5,30,10,2,22646,22639,12007,10632,7,53.0368,6.0717,1375,0.5304,1.9938,52.3862,9.1385,24.6062,-0.5037,0,124.4286,78,11,7,7,2.8085,12.3288,"research_candidate"
BTC,5,30,15,2,14878,14873,7977,6896,5,53.6341,7.2658,1081,0.5363,3.1425,52.8318,8.8639,31.0218,-0.8822,0.1218,81.7473,70,13,7,7,4.8743,12.5241,"research_candidate"
BTC,5,30,20,2,10012,10009,5438,4571,3,54.3311,8.6596,867,0.5433,4.4829,53.3537,8.6661,37.6966,-1.3027,0.0945,55.011,48,10,7,7,4.962,14.8387,"research_candidate"
BTC,5,30,25,2,7056,7056,3830,3226,0,54.28,8.5601,604,0.5428,4.3847,53.1156,7.1905,44.1354,-1.6687,0.2345,38.7692,23,9,7,7,5.5399,10.5469,"research_candidate"
BTC,5,30,30,2,5111,5111,2798,2313,0,54.7447,9.4893,485,0.5474,5.2782,53.377,6.784,50.5212,-1.9656,0.0726,28.0824,17,9,7,7,5.2097,12.2995,"research_candidate"
BTC,5,30,35,2,3775,3775,2114,1661,0,56,12,453,0.56,7.6923,54.4112,7.3729,56.9499,-2.3613,0.03,20.7418,20,9,7,7,6.2802,19.797,"research_candidate"
BTC,5,30,40,2,2861,2861,1606,1255,0,56.1342,12.2684,351,0.5613,7.9504,54.3089,6.5622,63.2103,-2.5685,-0.3807,15.7198,19,9,7,6,-1.3333,16.2023,"research_candidate"
BTC,5,30,45,2,2184,2184,1218,966,0,55.7692,11.5385,252,0.5577,7.2485,53.6779,5.3923,69.6697,-2.819,-0.4889,12,21,12,7,6,-20,16,"research_candidate"
BTC,5,30,50,2,1735,1735,963,772,0,55.5043,11.0086,191,0.555,6.7391,53.1563,4.5855,75.4232,-3.7018,-0.4983,9.533,19,11,7,6,-25,16.4557,"research_candidate"
BTC,5,30,55,2,1381,1381,769,612,0,55.6843,11.3686,157,0.5568,7.0852,53.0521,4.2248,81.337,-3.9289,-0.8771,7.5879,14,9,7,6,-29.0323,22.4138,"research_candidate"
BTC,5,30,60,2,1107,1107,610,497,0,55.1039,10.2078,113,0.551,5.969,52.1612,3.3963,87.2798,-5.3113,-0.5758,6.0824,11,9,7,6,-25,29.2683,"research_candidate"
BTC,5,30,65,2,914,914,506,408,0,55.3611,10.7221,98,0.5536,6.4636,52.1224,3.2416,92.5476,-4.7121,-1.3169,5.022,11,9,7,6,-33.3333,26.1538,"research_candidate"
BTC,5,30,70,2,764,764,414,350,0,54.1885,8.377,64,0.5419,4.2086,50.6433,2.3154,97.4849,-3.8614,-1.3036,4.1978,12,9,6,5,0,20,"research_candidate"
BTC,5,30,75,2,627,627,339,288,0,54.067,8.134,51,0.5407,3.975,50.1533,2.0367,102.9586,-4.8055,-1.7131,3.4451,11,8,6,5,0,23.0769,"research_candidate"
BTC,5,30,80,2,498,498,265,233,0,53.2129,6.4257,32,0.5321,2.3324,48.8226,1.434,109.527,-6.8814,-1.7872,2.7363,11,8,5,5,2.7523,16.6667,"insufficient_sample"
BTC,5,30,85,2,407,407,215,192,0,52.8256,5.6511,23,0.5283,1.5876,47.9719,1.1401,115.5895,-7.7818,-1.1344,2.2363,10,7,4,3,0,23.6364,"insufficient_sample"
BTC,5,30,90,2,339,339,177,162,0,52.2124,4.4248,15,0.5221,0.4084,46.9,0.8147,121.2223,-5.7776,-1.6839,1.8626,13,7,4,3,-3.1056,23.8095,"insufficient_sample"
BTC,5,30,95,2,290,290,149,141,0,51.3793,2.7586,8,0.5138,-1.1936,45.6464,0.4698,126.1145,-2.582,-0.365,1.5934,15,6,4,3,-5.1852,14.2857,"insufficient_sample"
BTC,5,30,100,2,250,250,130,120,0,52,4,10,0.52,0,45.8236,0.6325,130.7464,-5.2806,-0.4355,1.3736,9,6,4,2,-3.2258,20,"insufficient_sample"
BTC,5,20,0,1,52416,52276,26870,25406,140,51.4003,2.793,1464,0.514,-1.1533,50.9717,6.4031,10.8572,-0.1005,-0.0515,288,107,12,7,7,0.6944,3.9931,"watch_only"
BTC,5,20,5,2,31842,31823,16630,15193,19,52.2578,4.5129,1437,0.5226,0.4958,51.7088,8.0554,16.3559,-0.1862,-0.04,174.956,80,13,7,7,1.4658,9.5663,"research_candidate"
BTC,5,20,10,2,18897,18891,10015,8876,6,53.0147,6.0274,1139,0.5301,1.9513,52.3024,8.287,22.5686,-0.4768,0.0024,103.8297,74,11,7,7,3.4639,13.9696,"research_candidate"
BTC,5,20,15,2,11675,11670,6292,5378,5,53.916,7.8287,914,0.5392,3.6847,53.0105,8.4608,28.9416,-0.8364,0.0265,64.1484,28,10,7,7,5.9514,16.7568,"research_candidate"
BTC,5,20,20,2,7515,7513,4057,3456,2,53.9997,7.9973,601,0.54,3.8456,52.871,6.9337,35.4069,-0.9485,0.0819,41.2912,19,10,7,7,5.1887,14.1553,"research_candidate"
BTC,5,20,25,2,5000,5000,2732,2268,0,54.64,9.28,464,0.5464,5.0769,53.257,6.562,42.0075,-1.283,-0.0898,27.4725,22,12,7,7,1.4286,14.5038,"research_candidate"
BTC,5,20,30,2,3420,3420,1907,1513,0,55.7602,11.5205,394,0.5576,7.2312,54.0901,6.7373,48.7794,-1.4009,-0.3575,18.7912,21,10,7,7,3.2136,19.7861,"research_candidate"
BTC,5,20,35,2,2486,2486,1400,1086,0,56.3154,12.6307,314,0.5632,8.2988,54.3573,6.2977,54.9474,-1.5955,-0.553,13.6593,21,11,7,6,-3.2258,21.3115,"research_candidate"
BTC,5,20,40,2,1861,1861,1048,813,0,56.3138,12.6276,235,0.5631,8.2958,54.0496,5.4475,60.8755,-1.3057,-0.6795,10.2253,21,10,7,6,-14.8936,22.807,"research_candidate"
BTC,5,20,45,2,1413,1413,778,635,0,55.0602,10.1203,143,0.5506,5.8849,52.4562,3.8042,66.7584,-1.9689,-0.5206,7.7637,20,10,7,6,-23.5294,19.6721,"research_candidate"
BTC,5,20,50,2,1067,1067,589,478,0,55.2015,10.403,111,0.552,6.1567,52.2043,3.3981,73.058,-1.3188,-1.1464,5.8626,11,9,7,6,-14.2857,20.9302,"research_candidate"
BTC,5,20,55,2,835,835,462,373,0,55.3293,10.6587,89,0.5533,6.4026,51.9405,3.08,78.7952,-1.4239,-1.4105,4.5879,10,9,6,6,6.25,26.9841,"research_candidate"
BTC,5,20,60,2,670,670,367,303,0,54.7761,9.5522,64,0.5478,5.3387,50.9908,2.4725,84.0682,-0.2702,-1.0654,3.6813,13,7,6,5,-4,19.403,"research_candidate"
BTC,5,20,65,2,542,542,297,245,0,54.797,9.5941,52,0.548,5.3789,50.5879,2.2336,89.1768,-0.1552,-1.6723,2.978,12,7,5,5,8.4034,21.4286,"research_candidate"
BTC,5,20,70,2,438,438,238,200,0,54.3379,8.6758,38,0.5434,4.496,49.6554,1.8157,94.3501,-2.6417,-1.3944,2.4066,12,7,5,5,3.5897,20,"insufficient_sample"
BTC,5,20,75,2,335,335,185,150,0,55.2239,10.4478,35,0.5522,6.1998,49.8696,1.9123,101.17,-1.0607,-0.2638,1.8407,11,6,4,4,4.5161,21.7391,"insufficient_sample"
BTC,5,20,80,2,260,260,150,110,0,57.6923,15.3846,40,0.5769,10.9467,51.6178,2.4807,108.0584,-0.4926,0.2112,1.4286,7,5,4,4,3.7037,41.9355,"insufficient_sample"
BTC,5,20,85,2,213,213,122,91,0,57.277,14.554,31,0.5728,10.1481,50.5626,2.1241,113.7,-1.747,0.8055,1.1703,5,4,4,4,6.6667,52,"insufficient_sample"
BTC,5,20,90,2,177,177,99,78,0,55.9322,11.8644,21,0.5593,7.5619,48.5691,1.5785,119.0664,1.7972,0.5755,0.9725,7,4,4,4,4.6512,45.4545,"insufficient_sample"
BTC,5,20,95,2,151,151,87,64,0,57.6159,15.2318,23,0.5762,10.7998,49.641,1.8717,123.5746,4.5915,-0.1098,0.8297,6,6,2,2,1.3699,22.5806,"insufficient_sample"
BTC,5,20,100,2,129,129,76,53,0,58.9147,17.8295,23,0.5891,13.2976,50.2865,2.025,128.0207,2.3597,-0.7617,0.7088,7,6,2,1,-3.0303,36,"insufficient_sample"
BTC,5,10,0,1,52415,52275,26696,25579,140,51.0684,2.1311,1117,0.5107,-1.7916,50.6398,4.8855,7.8242,-0.0407,-0.0515,287.9945,154,16,7,6,-0.2688,5.3241,"watch_only"
BTC,5,10,5,2,25696,25687,13440,12247,9,52.3222,4.6427,1193,0.5232,0.6196,51.7111,7.4436,13.6228,-0.1149,-0.0167,141.1868,64,11,7,7,1.472,12.2536,"research_candidate"
BTC,5,10,10,2,12945,12940,6905,6035,5,53.3617,6.7207,870,0.5336,2.6186,52.5012,7.6481,19.976,-0.3823,-0.0885,71.1264,38,10,7,7,3.235,17.9954,"research_candidate"
BTC,5,10,15,2,7056,7055,3836,3219,1,54.3728,8.7443,617,0.5437,4.563,53.2084,7.3458,26.4785,-0.5877,-0.147,38.7692,28,11,7,7,4.8906,15.4229,"research_candidate"
BTC,5,10,20,2,4195,4194,2270,1924,1,54.1249,8.2479,346,0.5412,4.0864,52.6138,5.3427,32.7593,-0.7496,-0.2672,23.0495,32,10,7,7,3.7736,16.7464,"research_candidate"
BTC,5,10,25,2,2596,2596,1439,1157,0,55.4314,10.8629,282,0.5543,6.5989,53.5128,5.5347,39.1977,-0.1706,-0.4373,14.2637,21,10,7,7,1.6393,18.797,"research_candidate"
BTC,5,10,30,2,1711,1711,948,763,0,55.4062,10.8124,185,0.5541,6.5504,53.0414,4.4725,45.4097,-0.1193,-0.4261,9.4011,13,8,7,7,3.5971,23.0769,"research_candidate"
BTC,5,10,35,2,1165,1165,639,526,0,54.8498,9.6996,113,0.5485,5.4804,51.9808,3.3107,51.5774,0.4345,0.1155,6.4011,11,8,7,6,0,18.1818,"research_candidate"
BTC,5,10,40,2,822,822,444,378,0,54.0146,8.0292,66,0.5401,3.8742,50.5967,2.302,57.5768,0.4933,-0.2785,4.5165,14,8,6,6,5.1136,14.6341,"research_candidate"
BTC,5,10,45,2,611,611,333,278,0,54.5008,9.0016,55,0.545,4.8093,50.5364,2.2251,62.8083,2.0683,-1.1436,3.3571,12,7,6,6,3.3898,18.6441,"research_candidate"
BTC,5,10,50,2,428,428,244,184,0,57.0093,14.0187,60,0.5701,9.6334,52.2773,2.9002,69.3829,4.7599,0.897,2.3516,11,8,5,5,9.0909,28.5714,"insufficient_sample"
BTC,5,10,55,2,313,313,181,132,0,57.8275,15.655,49,0.5783,11.2067,52.294,2.7696,75.5836,2.9785,-0.0584,1.7198,8,5,4,4,13.5135,33.3333,"insufficient_sample"
BTC,5,10,60,2,223,223,130,93,0,58.296,16.5919,37,0.583,12.1076,51.7374,2.4777,82.8789,8.2465,-0.6095,1.2253,8,5,4,4,5.3571,54.8387,"insufficient_sample"
BTC,5,10,65,2,176,176,98,78,0,55.6818,11.3636,20,0.5568,7.0804,48.2991,1.5076,88.28,11.5489,-1.1312,0.967,9,5,3,3,4.4444,45.4545,"insufficient_sample"
BTC,5,10,70,2,140,140,80,60,0,57.1429,14.2857,20,0.5714,9.8901,48.8625,1.6903,93.5498,12.6689,0.5452,0.7692,5,5,2,2,7.0423,7.6923,"insufficient_sample"
BTC,5,10,75,2,114,114,66,48,0,57.8947,15.7895,18,0.5789,11.336,48.7192,1.6859,98.4515,10.4594,-0.7948,0.6264,6,4,2,2,6.6667,18.1818,"insufficient_sample"
BTC,5,10,80,2,88,88,52,36,0,59.0909,18.1818,16,0.5909,13.6364,48.6479,1.7056,104.7377,15.2771,0.62,0.4835,5,5,1,1,13.6364,13.6364,"insufficient_sample"
BTC,5,10,85,2,74,74,44,30,0,59.4595,18.9189,14,0.5946,14.3451,48.0756,1.6275,108.8971,15.755,3.9141,0.4066,3,3,1,1,10.5263,10.5263,"insufficient_sample"
BTC,5,10,90,2,60,60,35,25,0,58.3333,16.6667,10,0.5833,12.1795,45.7279,1.291,114.0362,19.4299,2.6602,0.3297,4,4,1,1,9.0909,9.0909,"insufficient_sample"
BTC,5,10,95,2,43,43,28,15,0,65.1163,30.2326,13,0.6512,25.2236,50.1715,1.9825,122.5349,24.6823,1.6169,0.2363,4,4,1,1,16.6667,16.6667,"insufficient_sample"
BTC,5,10,100,2,34,34,20,14,0,58.8235,17.6471,6,0.5882,13.1222,42.2213,1.029,129.376,17.0635,7.4036,0.1868,4,3,0,0,0,0,"insufficient_sample"
BTC,10,100,0,1,52416,52276,26812,25464,140,51.2893,2.5717,1348,0.5129,-1.3667,50.8608,5.8957,23.6619,-0.601,-0.0515,288,82,15,7,7,0.7504,4.5718,"watch_only"
