asset_symbol	market_start_utc	sampled_at_utc	counter_start_market_start_utc	up_count	down_count	diff	diff_count	processed_market_count	counter_initialized	last_included_market_start_utc	high_water_market_start_utc	history_fetch_failed
ETH	2026-06-09T15:55:00Z	2026-06-09T16:04:54.662Z	2026-06-09T00:00:00Z	93	99	-6	448	192	True	2026-06-09T15:55:00Z	2026-06-09T15:55:00Z	False
SOL	2026-06-09T15:55:00Z	2026-06-09T16:04:54.662Z	2026-06-09T00:00:00Z	95	97	-2	1442	192	True	2026-06-09T15:55:00Z	2026-06-09T15:55:00Z	False
BTC	2026-06-09T16:00:00Z	2026-06-09T16:09:55.432Z	2026-06-09T00:00:00Z	90	103	-13	145	193	True	2026-06-09T16:00:00Z	2026-06-09T16:00:00Z	False
ETH	2026-06-09T16:00:00Z	2026-06-09T16:09:55.432Z	2026-06-09T00:00:00Z	93	100	-7	441	193	True	2026-06-09T16:00:00Z	2026-06-09T16:00:00Z	False
SOL	2026-06-09T16:00:00Z	2026-06-09T16:09:55.432Z	2026-06-09T00:00:00Z	95	98	-3	1439	193	True	2026-06-09T16:00:00Z	2026-06-09T16:00:00Z	False
BTC	2026-06-09T16:05:00Z	2026-06-09T16:14:56.014Z	2026-06-09T00:00:00Z	90	104	-14	131	194	True	2026-06-09T16:05:00Z	2026-06-09T16:05:00Z	False
ETH	2026-06-09T16:05:00Z	2026-06-09T16:14:56.014Z	2026-06-09T00:00:00Z	93	101	-8	433	194	True	2026-06-09T16:05:00Z	2026-06-09T16:05:00Z	False
SOL	2026-06-09T16:05:00Z	2026-06-09T16:14:56.014Z	2026-06-09T00:00:00Z	95	99	-4	1435	194	True	2026-06-09T16:05:00Z	2026-06-09T16:05:00Z	False
BTC	2026-06-09T16:10:00Z	2026-06-09T16:19:07.858Z	2026-06-09T00:00:00Z	90	105	-15	116	195	True	2026-06-09T16:10:00Z	2026-06-09T16:10:00Z	False
ETH	2026-06-09T16:10:00Z	2026-06-09T16:19:07.858Z	2026-06-09T00:00:00Z	94	101	-7	426	195	True	2026-06-09T16:10:00Z	2026-06-09T16:10:00Z	False
SOL	2026-06-09T16:10:00Z	2026-06-09T16:19:07.858Z	2026-06-09T00:00:00Z	95	100	-5	1430	195	True	2026-06-09T16:10:00Z	2026-06-09T16:10:00Z	False
BTC	2026-06-09T16:15:00Z	2026-06-09T16:24:38.617Z	2026-06-09T00:00:00Z	90	106	-16	100	196	True	2026-06-09T16:15:00Z	2026-06-09T16:15:00Z	False
ETH	2026-06-09T16:15:00Z	2026-06-09T16:24:38.617Z	2026-06-09T00:00:00Z	94	102	-8	418	196	True	2026-06-09T16:15:00Z	2026-06-09T16:15:00Z	False
SOL	2026-06-09T16:15:00Z	2026-06-09T16:24:38.617Z	2026-06-09T00:00:00Z	95	101	-6	1424	196	True	2026-06-09T16:15:00Z	2026-06-09T16:15:00Z	False
BTC	2026-06-09T16:20:00Z	2026-06-09T16:29:58.078Z	2026-06-09T00:00:00Z	91	106	-15	85	197	True	2026-06-09T16:20:00Z	2026-06-09T16:20:00Z	False
ETH	2026-06-09T16:20:00Z	2026-06-09T16:29:58.078Z	2026-06-09T00:00:00Z	95	102	-7	411	197	True	2026-06-09T16:20:00Z	2026-06-09T16:20:00Z	False
SOL	2026-06-09T16:20:00Z	2026-06-09T16:29:58.078Z	2026-06-09T00:00:00Z	96	101	-5	1419	197	True	2026-06-09T16:20:00Z	2026-06-09T16:20:00Z	False
BTC	2026-06-09T16:25:00Z	2026-06-09T16:34:58.972Z	2026-06-09T00:00:00Z	92	106	-14	71	198	True	2026-06-09T16:25:00Z	2026-06-09T16:25:00Z	False
ETH	2026-06-09T16:25:00Z	2026-06-09T16:34:58.972Z	2026-06-09T00:00:00Z	96	102	-6	405	198	True	2026-06-09T16:25:00Z	2026-06-09T16:25:00Z	False
SOL	2026-06-09T16:25:00Z	2026-06-09T16:34:58.972Z	2026-06-09T00:00:00Z	97	101	-4	1415	198	True	2026-06-09T16:25:00Z	2026-06-09T16:25:00Z	False
BTC	2026-06-09T16:30:00Z	2026-06-09T16:39:59.976Z	2026-06-09T00:00:00Z	93	106	-13	58	199	True	2026-06-09T16:30:00Z	2026-06-09T16:30:00Z	False
ETH	2026-06-09T16:30:00Z	2026-06-09T16:39:59.976Z	2026-06-09T00:00:00Z	97	102	-5	400	199	True	2026-06-09T16:30:00Z	2026-06-09T16:30:00Z	False
SOL	2026-06-09T16:30:00Z	2026-06-09T16:39:59.976Z	2026-06-09T00:00:00Z	98	101	-3	1412	199	True	2026-06-09T16:30:00Z	2026-06-09T16:30:00Z	False
BTC	2026-06-09T16:35:00Z	2026-06-09T16:44:57.465Z	2026-06-09T00:00:00Z	93	107	-14	44	200	True	2026-06-09T16:35:00Z	2026-06-09T16:35:00Z	False
ETH	2026-06-09T16:35:00Z	2026-06-09T16:44:57.465Z	2026-06-09T00:00:00Z	97	103	-6	394	200	True	2026-06-09T16:35:00Z	2026-06-09T16:35:00Z	False
SOL	2026-06-09T16:35:00Z	2026-06-09T16:44:57.465Z	2026-06-09T00:00:00Z	98	102	-4	1408	200	True	2026-06-09T16:35:00Z	2026-06-09T16:35:00Z	False
BTC	2026-06-09T16:40:00Z	2026-06-09T16:49:18.973Z	2026-06-09T00:00:00Z	94	107	-13	31	201	True	2026-06-09T16:40:00Z	2026-06-09T16:40:00Z	False
ETH	2026-06-09T16:40:00Z	2026-06-09T16:49:18.973Z	2026-06-09T00:00:00Z	98	103	-5	389	201	True	2026-06-09T16:40:00Z	2026-06-09T16:40:00Z	False
SOL	2026-06-09T16:40:00Z	2026-06-09T16:49:18.973Z	2026-06-09T00:00:00Z	99	102	-3	1405	201	True	2026-06-09T16:40:00Z	2026-06-09T16:40:00Z	False
BTC	2026-06-09T16:45:00Z	2026-06-09T16:54:43.446Z	2026-06-09T00:00:00Z	95	107	-12	19	202	True	2026-06-09T16:45:00Z	2026-06-09T16:45:00Z	False
ETH	2026-06-09T16:45:00Z	2026-06-09T16:54:43.446Z	2026-06-09T00:00:00Z	99	103	-4	385	202	True	2026-06-09T16:45:00Z	2026-06-09T16:45:00Z	False
SOL	2026-06-09T16:45:00Z	2026-06-09T16:54:43.446Z	2026-06-09T00:00:00Z	99	103	-4	1401	202	True	2026-06-09T16:45:00Z	2026-06-09T16:45:00Z	False
BTC	2026-06-09T16:50:00Z	2026-06-09T16:59:47.089Z	2026-06-09T00:00:00Z	95	108	-13	6	203	True	2026-06-09T16:50:00Z	2026-06-09T16:50:00Z	False
ETH	2026-06-09T16:50:00Z	2026-06-09T16:59:47.089Z	2026-06-09T00:00:00Z	99	104	-5	380	203	True	2026-06-09T16:50:00Z	2026-06-09T16:50:00Z	False
SOL	2026-06-09T16:50:00Z	2026-06-09T16:59:47.089Z	2026-06-09T00:00:00Z	99	104	-5	1396	203	True	2026-06-09T16:50:00Z	2026-06-09T16:50:00Z	False
BTC	2026-06-09T16:55:00Z	2026-06-09T17:04:59.763Z	2026-06-09T00:00:00Z	96	108	-12	-6	204	True	2026-06-09T16:55:00Z	2026-06-09T16:55:00Z	False
ETH	2026-06-09T16:55:00Z	2026-06-09T17:04:59.763Z	2026-06-09T00:00:00Z	100	104	-4	376	204	True	2026-06-09T16:55:00Z	2026-06-09T16:55:00Z	False
SOL	2026-06-09T16:55:00Z	2026-06-09T17:04:59.763Z	2026-06-09T00:00:00Z	100	104	-4	1392	204	True	2026-06-09T16:55:00Z	2026-06-09T16:55:00Z	False
BTC	2026-06-09T17:00:00Z	2026-06-09T17:09:58.853Z	2026-06-09T00:00:00Z	97	108	-11	-17	205	True	2026-06-09T17:00:00Z	2026-06-09T17:00:00Z	False
ETH	2026-06-09T17:00:00Z	2026-06-09T17:09:58.853Z	2026-06-09T00:00:00Z	101	104	-3	373	205	True	2026-06-09T17:00:00Z	2026-06-09T17:00:00Z	False
SOL	2026-06-09T17:00:00Z	2026-06-09T17:09:58.853Z	2026-06-09T00:00:00Z	101	104	-3	1389	205	True	2026-06-09T17:00:00Z	2026-06-09T17:00:00Z	False
BTC	2026-06-09T17:05:00Z	2026-06-09T17:14:57.994Z	2026-06-09T00:00:00Z	97	109	-12	-29	206	True	2026-06-09T17:05:00Z	2026-06-09T17:05:00Z	False
ETH	2026-06-09T17:05:00Z	2026-06-09T17:14:57.994Z	2026-06-09T00:00:00Z	101	105	-4	369	206	True	2026-06-09T17:05:00Z	2026-06-09T17:05:00Z	False
SOL	2026-06-09T17:05:00Z	2026-06-09T17:14:57.994Z	2026-06-09T00:00:00Z	101	105	-4	1385	206	True	2026-06-09T17:05:00Z	2026-06-09T17:05:00Z	False
BTC	2026-06-09T17:10:00Z	2026-06-09T17:19:50.301Z	2026-06-09T00:00:00Z	98	109	-11	-40	207	True	2026-06-09T17:10:00Z	2026-06-09T17:10:00Z	False
ETH	2026-06-09T17:10:00Z	2026-06-09T17:19:50.301Z	2026-06-09T00:00:00Z	102	105	-3	366	207	True	2026-06-09T17:10:00Z	2026-06-09T17:10:00Z	False
SOL	2026-06-09T17:10:00Z	2026-06-09T17:19:50.301Z	2026-06-09T00:00:00Z	102	105	-3	1382	207	True	2026-06-09T17:10:00Z	2026-06-09T17:10:00Z	False
BTC	2026-06-09T17:15:00Z	2026-06-09T17:24:56.152Z	2026-06-09T00:00:00Z	99	109	-10	-50	208	True	2026-06-09T17:15:00Z	2026-06-09T17:15:00Z	False
ETH	2026-06-09T17:15:00Z	2026-06-09T17:24:56.152Z	2026-06-09T00:00:00Z	103	105	-2	364	208	True	2026-06-09T17:15:00Z	2026-06-09T17:15:00Z	False
SOL	2026-06-09T17:15:00Z	2026-06-09T17:24:56.152Z	2026-06-09T00:00:00Z	103	105	-2	1380	208	True	2026-06-09T17:15:00Z	2026-06-09T17:15:00Z	False
BTC	2026-06-09T17:20:00Z	2026-06-09T17:29:58.041Z	2026-06-09T00:00:00Z	99	110	-11	-61	209	True	2026-06-09T17:20:00Z	2026-06-09T17:20:00Z	False
ETH	2026-06-09T17:20:00Z	2026-06-09T17:29:58.041Z	2026-06-09T00:00:00Z	103	106	-3	361	209	True	2026-06-09T17:20:00Z	2026-06-09T17:20:00Z	False
SOL	2026-06-09T17:20:00Z	2026-06-09T17:29:58.041Z	2026-06-09T00:00:00Z	103	106	-3	1377	209	True	2026-06-09T17:20:00Z	2026-06-09T17:20:00Z	False
BTC	2026-06-09T17:25:00Z	2026-06-09T17:34:31.080Z	2026-06-09T00:00:00Z	99	111	-12	-73	210	True	2026-06-09T17:25:00Z	2026-06-09T17:25:00Z	False
ETH	2026-06-09T17:25:00Z	2026-06-09T17:34:31.080Z	2026-06-09T00:00:00Z	103	107	-4	357	210	True	2026-06-09T17:25:00Z	2026-06-09T17:25:00Z	False
SOL	2026-06-09T17:25:00Z	2026-06-09T17:34:31.080Z	2026-06-09T00:00:00Z	103	107	-4	1373	210	True	2026-06-09T17:25:00Z	2026-06-09T17:25:00Z	False
BTC	2026-06-09T17:30:00Z	2026-06-09T17:39:58.993Z	2026-06-09T00:00:00Z	100	111	-11	-84	211	True	2026-06-09T17:30:00Z	2026-06-09T17:30:00Z	False
ETH	2026-06-09T17:30:00Z	2026-06-09T17:39:58.993Z	2026-06-09T00:00:00Z	104	107	-3	354	211	True	2026-06-09T17:30:00Z	2026-06-09T17:30:00Z	False
SOL	2026-06-09T17:30:00Z	2026-06-09T17:39:58.993Z	2026-06-09T00:00:00Z	104	107	-3	1370	211	True	2026-06-09T17:30:00Z	2026-06-09T17:30:00Z	False
BTC	2026-06-09T17:35:00Z	2026-06-09T17:44:58.038Z	2026-06-09T00:00:00Z	100	112	-12	-96	212	True	2026-06-09T17:35:00Z	2026-06-09T17:35:00Z	False
ETH	2026-06-09T17:35:00Z	2026-06-09T17:44:58.038Z	2026-06-09T00:00:00Z	105	107	-2	352	212	True	2026-06-09T17:35:00Z	2026-06-09T17:35:00Z	False
SOL	2026-06-09T17:35:00Z	2026-06-09T17:44:58.038Z	2026-06-09T00:00:00Z	104	108	-4	1366	212	True	2026-06-09T17:35:00Z	2026-06-09T17:35:00Z	False
BTC	2026-06-09T17:40:00Z	2026-06-09T17:49:57.913Z	2026-06-09T00:00:00Z	100	113	-13	-109	213	True	2026-06-09T17:40:00Z	2026-06-09T17:40:00Z	False
ETH	2026-06-09T17:40:00Z	2026-06-09T17:49:57.913Z	2026-06-09T00:00:00Z	105	108	-3	349	213	True	2026-06-09T17:40:00Z	2026-06-09T17:40:00Z	False
SOL	2026-06-09T17:40:00Z	2026-06-09T17:49:57.913Z	2026-06-09T00:00:00Z	104	109	-5	1361	213	True	2026-06-09T17:40:00Z	2026-06-09T17:40:00Z	False
BTC	2026-06-09T17:45:00Z	2026-06-09T17:54:59.824Z	2026-06-09T00:00:00Z	100	114	-14	-123	214	True	2026-06-09T17:45:00Z	2026-06-09T17:45:00Z	False
ETH	2026-06-09T17:45:00Z	2026-06-09T17:54:59.824Z	2026-06-09T00:00:00Z	105	109	-4	345	214	True	2026-06-09T17:45:00Z	2026-06-09T17:45:00Z	False
SOL	2026-06-09T17:45:00Z	2026-06-09T17:54:59.824Z	2026-06-09T00:00:00Z	104	110	-6	1355	214	True	2026-06-09T17:45:00Z	2026-06-09T17:45:00Z	False
BTC	2026-06-09T17:50:00Z	2026-06-09T17:59:52.860Z	2026-06-09T00:00:00Z	101	114	-13	-136	215	True	2026-06-09T17:50:00Z	2026-06-09T17:50:00Z	False
ETH	2026-06-09T17:50:00Z	2026-06-09T17:59:52.860Z	2026-06-09T00:00:00Z	106	109	-3	342	215	True	2026-06-09T17:50:00Z	2026-06-09T17:50:00Z	False
SOL	2026-06-09T17:50:00Z	2026-06-09T17:59:52.860Z	2026-06-09T00:00:00Z	105	110	-5	1350	215	True	2026-06-09T17:50:00Z	2026-06-09T17:50:00Z	False
BTC	2026-06-09T17:55:00Z	2026-06-09T18:04:59.830Z	2026-06-09T00:00:00Z	101	115	-14	-150	216	True	2026-06-09T17:55:00Z	2026-06-09T17:55:00Z	False
ETH	2026-06-09T17:55:00Z	2026-06-09T18:04:59.830Z	2026-06-09T00:00:00Z	106	110	-4	338	216	True	2026-06-09T17:55:00Z	2026-06-09T17:55:00Z	False
SOL	2026-06-09T17:55:00Z	2026-06-09T18:04:59.830Z	2026-06-09T00:00:00Z	105	111	-6	1344	216	True	2026-06-09T17:55:00Z	2026-06-09T17:55:00Z	False
BTC	2026-06-09T18:00:00Z	2026-06-09T18:09:53.598Z	2026-06-09T00:00:00Z	102	115	-13	-163	217	True	2026-06-09T18:00:00Z	2026-06-09T18:00:00Z	False
ETH	2026-06-09T18:00:00Z	2026-06-09T18:09:53.598Z	2026-06-09T00:00:00Z	107	110	-3	335	217	True	2026-06-09T18:00:00Z	2026-06-09T18:00:00Z	False
SOL	2026-06-09T18:00:00Z	2026-06-09T18:09:53.598Z	2026-06-09T00:00:00Z	105	112	-7	1337	217	True	2026-06-09T18:00:00Z	2026-06-09T18:00:00Z	False
BTC	2026-06-09T18:05:00Z	2026-06-09T18:14:59.442Z	2026-06-09T00:00:00Z	103	115	-12	-175	218	True	2026-06-09T18:05:00Z	2026-06-09T18:05:00Z	False
ETH	2026-06-09T18:05:00Z	2026-06-09T18:14:59.442Z	2026-06-09T00:00:00Z	108	110	-2	333	218	True	2026-06-09T18:05:00Z	2026-06-09T18:05:00Z	False
SOL	2026-06-09T18:05:00Z	2026-06-09T18:14:59.442Z	2026-06-09T00:00:00Z	106	112	-6	1331	218	True	2026-06-09T18:05:00Z	2026-06-09T18:05:00Z	False
BTC	2026-06-09T18:10:00Z	2026-06-09T18:19:59.274Z	2026-06-09T00:00:00Z	103	116	-13	-188	219	True	2026-06-09T18:10:00Z	2026-06-09T18:10:00Z	False
ETH	2026-06-09T18:10:00Z	2026-06-09T18:19:59.274Z	2026-06-09T00:00:00Z	108	111	-3	330	219	True	2026-06-09T18:10:00Z	2026-06-09T18:10:00Z	False
SOL	2026-06-09T18:10:00Z	2026-06-09T18:19:59.274Z	2026-06-09T00:00:00Z	106	113	-7	1324	219	True	2026-06-09T18:10:00Z	2026-06-09T18:10:00Z	False
BTC	2026-06-09T18:15:00Z	2026-06-09T18:24:58.164Z	2026-06-09T00:00:00Z	104	116	-12	-200	220	True	2026-06-09T18:15:00Z	2026-06-09T18:15:00Z	False
ETH	2026-06-09T18:15:00Z	2026-06-09T18:24:58.164Z	2026-06-09T00:00:00Z	109	111	-2	328	220	True	2026-06-09T18:15:00Z	2026-06-09T18:15:00Z	False
SOL	2026-06-09T18:15:00Z	2026-06-09T18:24:58.164Z	2026-06-09T00:00:00Z	107	113	-6	1318	220	True	2026-06-09T18:15:00Z	2026-06-09T18:15:00Z	False
BTC	2026-06-09T18:20:00Z	2026-06-09T18:29:57.221Z	2026-06-09T00:00:00Z	104	117	-13	-213	221	True	2026-06-09T18:20:00Z	2026-06-09T18:20:00Z	False
ETH	2026-06-09T18:20:00Z	2026-06-09T18:29:57.221Z	2026-06-09T00:00:00Z	109	112	-3	325	221	True	2026-06-09T18:20:00Z	2026-06-09T18:20:00Z	False
SOL	2026-06-09T18:20:00Z	2026-06-09T18:29:57.221Z	2026-06-09T00:00:00Z	107	114	-7	1311	221	True	2026-06-09T18:20:00Z	2026-06-09T18:20:00Z	False
BTC	2026-06-09T18:25:00Z	2026-06-09T18:34:56.815Z	2026-06-09T00:00:00Z	104	118	-14	-227	222	True	2026-06-09T18:25:00Z	2026-06-09T18:25:00Z	False
ETH	2026-06-09T18:25:00Z	2026-06-09T18:34:56.815Z	2026-06-09T00:00:00Z	109	113	-4	321	222	True	2026-06-09T18:25:00Z	2026-06-09T18:25:00Z	False
SOL	2026-06-09T18:25:00Z	2026-06-09T18:34:56.815Z	2026-06-09T00:00:00Z	107	115	-8	1303	222	True	2026-06-09T18:25:00Z	2026-06-09T18:25:00Z	False
BTC	2026-06-09T18:30:00Z	2026-06-09T18:39:59.530Z	2026-06-09T00:00:00Z	105	118	-13	-240	223	True	2026-06-09T18:30:00Z	2026-06-09T18:30:00Z	False
ETH	2026-06-09T18:30:00Z	2026-06-09T18:39:59.530Z	2026-06-09T00:00:00Z	110	113	-3	318	223	True	2026-06-09T18:30:00Z	2026-06-09T18:30:00Z	False
SOL	2026-06-09T18:30:00Z	2026-06-09T18:39:59.530Z	2026-06-09T00:00:00Z	108	115	-7	1296	223	True	2026-06-09T18:30:00Z	2026-06-09T18:30:00Z	False
BTC	2026-06-09T18:35:00Z	2026-06-09T18:44:57.037Z	2026-06-09T00:00:00Z	106	118	-12	-252	224	True	2026-06-09T18:35:00Z	2026-06-09T18:35:00Z	False
ETH	2026-06-09T18:35:00Z	2026-06-09T18:44:57.037Z	2026-06-09T00:00:00Z	111	113	-2	316	224	True	2026-06-09T18:35:00Z	2026-06-09T18:35:00Z	False
SOL	2026-06-09T18:35:00Z	2026-06-09T18:44:57.037Z	2026-06-09T00:00:00Z	109	115	-6	1290	224	True	2026-06-09T18:35:00Z	2026-06-09T18:35:00Z	False
BTC	2026-06-09T18:40:00Z	2026-06-09T18:49:58.967Z	2026-06-09T00:00:00Z	106	119	-13	-265	225	True	2026-06-09T18:40:00Z	2026-06-09T18:40:00Z	False
ETH	2026-06-09T18:40:00Z	2026-06-09T18:49:58.967Z	2026-06-09T00:00:00Z	111	114	-3	313	225	True	2026-06-09T18:40:00Z	2026-06-09T18:40:00Z	False
SOL	2026-06-09T18:40:00Z	2026-06-09T18:49:58.967Z	2026-06-09T00:00:00Z	109	116	-7	1283	225	True	2026-06-09T18:40:00Z	2026-06-09T18:40:00Z	False
BTC	2026-06-09T18:45:00Z	2026-06-09T18:54:58.139Z	2026-06-09T00:00:00Z	107	119	-12	-277	226	True	2026-06-09T18:45:00Z	2026-06-09T18:45:00Z	False
ETH	2026-06-09T18:45:00Z	2026-06-09T18:54:58.139Z	2026-06-09T00:00:00Z	112	114	-2	311	226	True	2026-06-09T18:45:00Z	2026-06-09T18:45:00Z	False
SOL	2026-06-09T18:45:00Z	2026-06-09T18:54:58.139Z	2026-06-09T00:00:00Z	110	116	-6	1277	226	True	2026-06-09T18:45:00Z	2026-06-09T18:45:00Z	False
BTC	2026-06-09T18:50:00Z	2026-06-09T18:59:58.711Z	2026-06-09T00:00:00Z	108	119	-11	-288	227	True	2026-06-09T18:50:00Z	2026-06-09T18:50:00Z	False
ETH	2026-06-09T18:50:00Z	2026-06-09T18:59:58.711Z	2026-06-09T00:00:00Z	113	114	-1	310	227	True	2026-06-09T18:50:00Z	2026-06-09T18:50:00Z	False
SOL	2026-06-09T18:50:00Z	2026-06-09T18:59:58.711Z	2026-06-09T00:00:00Z	110	117	-7	1270	227	True	2026-06-09T18:50:00Z	2026-06-09T18:50:00Z	False
BTC	2026-06-09T18:55:00Z	2026-06-09T19:04:57.915Z	2026-06-09T00:00:00Z	109	119	-10	-298	228	True	2026-06-09T18:55:00Z	2026-06-09T18:55:00Z	False
ETH	2026-06-09T18:55:00Z	2026-06-09T19:04:57.915Z	2026-06-09T00:00:00Z	114	114	0	310	228	True	2026-06-09T18:55:00Z	2026-06-09T18:55:00Z	False
SOL	2026-06-09T18:55:00Z	2026-06-09T19:04:57.915Z	2026-06-09T00:00:00Z	111	117	-6	1264	228	True	2026-06-09T18:55:00Z	2026-06-09T18:55:00Z	False
BTC	2026-06-09T19:00:00Z	2026-06-09T19:09:54.786Z	2026-06-09T00:00:00Z	110	119	-9	-307	229	True	2026-06-09T19:00:00Z	2026-06-09T19:00:00Z	False
ETH	2026-06-09T19:00:00Z	2026-06-09T19:09:54.786Z	2026-06-09T00:00:00Z	115	114	1	311	229	True	2026-06-09T19:00:00Z	2026-06-09T19:00:00Z	False
SOL	2026-06-09T19:00:00Z	2026-06-09T19:09:54.786Z	2026-06-09T00:00:00Z	112	117	-5	1259	229	True	2026-06-09T19:00:00Z	2026-06-09T19:00:00Z	False
BTC	2026-06-09T19:05:00Z	2026-06-09T19:14:59.499Z	2026-06-09T00:00:00Z	110	120	-10	-317	230	True	2026-06-09T19:05:00Z	2026-06-09T19:05:00Z	False
ETH	2026-06-09T19:05:00Z	2026-06-09T19:14:59.499Z	2026-06-09T00:00:00Z	115	115	0	311	230	True	2026-06-09T19:05:00Z	2026-06-09T19:05:00Z	False
SOL	2026-06-09T19:05:00Z	2026-06-09T19:14:59.499Z	2026-06-09T00:00:00Z	112	118	-6	1253	230	True	2026-06-09T19:05:00Z	2026-06-09T19:05:00Z	False
BTC	2026-06-09T19:10:00Z	2026-06-09T19:19:59.493Z	2026-06-09T00:00:00Z	110	121	-11	-328	231	True	2026-06-09T19:10:00Z	2026-06-09T19:10:00Z	False
ETH	2026-06-09T19:10:00Z	2026-06-09T19:19:59.493Z	2026-06-09T00:00:00Z	115	116	-1	310	231	True	2026-06-09T19:10:00Z	2026-06-09T19:10:00Z	False
SOL	2026-06-09T19:10:00Z	2026-06-09T19:19:59.493Z	2026-06-09T00:00:00Z	112	119	-7	1246	231	True	2026-06-09T19:10:00Z	2026-06-09T19:10:00Z	False
BTC	2026-06-09T19:15:00Z	2026-06-09T19:24:59.243Z	2026-06-09T00:00:00Z	110	122	-12	-340	232	True	2026-06-09T19:15:00Z	2026-06-09T19:15:00Z	False
ETH	2026-06-09T19:15:00Z	2026-06-09T19:24:59.243Z	2026-06-09T00:00:00Z	115	117	-2	308	232	True	2026-06-09T19:15:00Z	2026-06-09T19:15:00Z	False
SOL	2026-06-09T19:15:00Z	2026-06-09T19:24:59.243Z	2026-06-09T00:00:00Z	112	120	-8	1238	232	True	2026-06-09T19:15:00Z	2026-06-09T19:15:00Z	False
BTC	2026-06-09T19:20:00Z	2026-06-09T19:29:59.615Z	2026-06-09T00:00:00Z	111	122	-11	-351	233	True	2026-06-09T19:20:00Z	2026-06-09T19:20:00Z	False
ETH	2026-06-09T19:20:00Z	2026-06-09T19:29:59.615Z	2026-06-09T00:00:00Z	116	117	-1	307	233	True	2026-06-09T19:20:00Z	2026-06-09T19:20:00Z	False
SOL	2026-06-09T19:20:00Z	2026-06-09T19:29:59.615Z	2026-06-09T00:00:00Z	113	120	-7	1231	233	True	2026-06-09T19:20:00Z	2026-06-09T19:20:00Z	False
BTC	2026-06-09T19:25:00Z	2026-06-09T19:34:58.832Z	2026-06-09T00:00:00Z	111	123	-12	-363	234	True	2026-06-09T19:25:00Z	2026-06-09T19:25:00Z	False
ETH	2026-06-09T19:25:00Z	2026-06-09T19:34:58.832Z	2026-06-09T00:00:00Z	116	118	-2	305	234	True	2026-06-09T19:25:00Z	2026-06-09T19:25:00Z	False
SOL	2026-06-09T19:25:00Z	2026-06-09T19:34:58.832Z	2026-06-09T00:00:00Z	114	120	-6	1225	234	True	2026-06-09T19:25:00Z	2026-06-09T19:25:00Z	False
BTC	2026-06-09T19:30:00Z	2026-06-09T19:39:59.604Z	2026-06-09T00:00:00Z	112	123	-11	-374	235	True	2026-06-09T19:30:00Z	2026-06-09T19:30:00Z	False
ETH	2026-06-09T19:30:00Z	2026-06-09T19:39:59.604Z	2026-06-09T00:00:00Z	117	118	-1	304	235	True	2026-06-09T19:30:00Z	2026-06-09T19:30:00Z	False
SOL	2026-06-09T19:30:00Z	2026-06-09T19:39:59.604Z	2026-06-09T00:00:00Z	115	120	-5	1220	235	True	2026-06-09T19:30:00Z	2026-06-09T19:30:00Z	False
BTC	2026-06-09T19:35:00Z	2026-06-09T19:44:59.525Z	2026-06-09T00:00:00Z	112	124	-12	-386	236	True	2026-06-09T19:35:00Z	2026-06-09T19:35:00Z	False
ETH	2026-06-09T19:35:00Z	2026-06-09T19:44:59.525Z	2026-06-09T00:00:00Z	117	119	-2	302	236	True	2026-06-09T19:35:00Z	2026-06-09T19:35:00Z	False
SOL	2026-06-09T19:35:00Z	2026-06-09T19:44:59.525Z	2026-06-09T00:00:00Z	115	121	-6	1214	236	True	2026-06-09T19:35:00Z	2026-06-09T19:35:00Z	False
BTC	2026-06-09T19:40:00Z	2026-06-09T19:45:52.303Z	2026-06-09T00:00:00Z	113	124	-11	-397	237	True	2026-06-09T19:40:00Z	2026-06-09T19:40:00Z	False
ETH	2026-06-09T19:40:00Z	2026-06-09T19:45:52.303Z	2026-06-09T00:00:00Z	118	119	-1	301	237	True	2026-06-09T19:40:00Z	2026-06-09T19:40:00Z	False
SOL	2026-06-09T19:40:00Z	2026-06-09T19:45:52.303Z	2026-06-09T00:00:00Z	115	122	-7	1207	237	True	2026-06-09T19:40:00Z	2026-06-09T19:40:00Z	False
